ENS	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000279617	0	NA	NA	NA	NA	NA
ENSG00000279618	0	NA	NA	NA	NA	NA
ENSG00000279619	0.261939493	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000279620	0	NA	NA	NA	NA	NA
ENSG00000279621	0	NA	NA	NA	NA	NA
ENSG00000279622	0	NA	NA	NA	NA	NA
ENSG00000279623	0.463840692	-0.034889643	0.066728723	-0.522857949	0.60107311	NA
ENSG00000279624	0	NA	NA	NA	NA	NA
ENSG00000279625	0	NA	NA	NA	NA	NA
ENSG00000279626	0	NA	NA	NA	NA	NA
ENSG00000279627	0	NA	NA	NA	NA	NA
ENSG00000279628	0	NA	NA	NA	NA	NA
ENSG00000279629	0	NA	NA	NA	NA	NA
ENSG00000279630	0	NA	NA	NA	NA	NA
ENSG00000279631	0.922575679	0.055112783	0.078672807	0.700531554	0.483595407	NA
ENSG00000279632	1.249659172	-0.090471736	0.099906704	-0.90556221	0.365167618	NA
ENSG00000279633	0	NA	NA	NA	NA	NA
ENSG00000279634	0	NA	NA	NA	NA	NA
ENSG00000279635	0	NA	NA	NA	NA	NA
ENSG00000279636	0	NA	NA	NA	NA	NA
ENSG00000279637	0	NA	NA	NA	NA	NA
ENSG00000279638	0	NA	NA	NA	NA	NA
ENSG00000279639	0	NA	NA	NA	NA	NA
ENSG00000279640	0	NA	NA	NA	NA	NA
ENSG00000279641	0	NA	NA	NA	NA	NA
ENSG00000279642	0	NA	NA	NA	NA	NA
ENSG00000279644	0	NA	NA	NA	NA	NA
ENSG00000279645	0	NA	NA	NA	NA	NA
ENSG00000279646	0	NA	NA	NA	NA	NA
ENSG00000279647	0	NA	NA	NA	NA	NA
ENSG00000279648	0	NA	NA	NA	NA	NA
ENSG00000279649	0	NA	NA	NA	NA	NA
ENSG00000279650	0	NA	NA	NA	NA	NA
ENSG00000279651	0	NA	NA	NA	NA	NA
ENSG00000279652	0	NA	NA	NA	NA	NA
ENSG00000279653	0	NA	NA	NA	NA	NA
ENSG00000279654	0	NA	NA	NA	NA	NA
ENSG00000279655	0	NA	NA	NA	NA	NA
ENSG00000279656	0	NA	NA	NA	NA	NA
ENSG00000279657	0	NA	NA	NA	NA	NA
ENSG00000279658	0	NA	NA	NA	NA	NA
ENSG00000279659	0	NA	NA	NA	NA	NA
ENSG00000279660	0	NA	NA	NA	NA	NA
ENSG00000279662	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000279663	0	NA	NA	NA	NA	NA
ENSG00000279664	0	NA	NA	NA	NA	NA
ENSG00000279665	0	NA	NA	NA	NA	NA
ENSG00000279666	0	NA	NA	NA	NA	NA
ENSG00000279667	0	NA	NA	NA	NA	NA
ENSG00000279668	0	NA	NA	NA	NA	NA
ENSG00000279669	0	NA	NA	NA	NA	NA
ENSG00000279670	3.581607958	0.167830195	0.17007276	0.986814087	0.323733787	NA
ENSG00000279671	0	NA	NA	NA	NA	NA
ENSG00000279672	0	NA	NA	NA	NA	NA
ENSG00000279673	5.245875281	0.026443463	0.186085453	0.14210387	0.886997961	NA
ENSG00000279674	0	NA	NA	NA	NA	NA
ENSG00000279675	0	NA	NA	NA	NA	NA
ENSG00000279676	0	NA	NA	NA	NA	NA
ENSG00000279677	0	NA	NA	NA	NA	NA
ENSG00000279678	0	NA	NA	NA	NA	NA
ENSG00000279679	0	NA	NA	NA	NA	NA
ENSG00000279680	0	NA	NA	NA	NA	NA
ENSG00000279681	0	NA	NA	NA	NA	NA
ENSG00000279682	0	NA	NA	NA	NA	NA
ENSG00000279683	0	NA	NA	NA	NA	NA
ENSG00000279684	0	NA	NA	NA	NA	NA
ENSG00000279685	0	NA	NA	NA	NA	NA
ENSG00000279686	0	NA	NA	NA	NA	NA
ENSG00000279687	0	NA	NA	NA	NA	NA
ENSG00000279688	0	NA	NA	NA	NA	NA
ENSG00000279689	1.357711883	0.068916824	0.108494438	0.635210664	0.525291029	NA
ENSG00000279690	0	NA	NA	NA	NA	NA
ENSG00000279691	2.288022587	0.063692534	0.142887918	0.445751713	0.655776606	NA
ENSG00000279692	11.13370173	0.297699417	0.245541763	1.21241867	0.225352158	NA
ENSG00000279693	0	NA	NA	NA	NA	NA
ENSG00000279694	0	NA	NA	NA	NA	NA
ENSG00000279695	0	NA	NA	NA	NA	NA
ENSG00000279696	8.359082354	0.090112412	0.212569476	0.423919811	0.671624296	NA
ENSG00000279697	0	NA	NA	NA	NA	NA
ENSG00000279698	0	NA	NA	NA	NA	NA
ENSG00000279699	0	NA	NA	NA	NA	NA
ENSG00000279700	5.94902647	0.081251185	0.201493557	0.403244578	0.686768308	NA
ENSG00000279701	0	NA	NA	NA	NA	NA
ENSG00000279702	0	NA	NA	NA	NA	NA
ENSG00000279703	0	NA	NA	NA	NA	NA
ENSG00000279704	0	NA	NA	NA	NA	NA
ENSG00000279705	0	NA	NA	NA	NA	NA
ENSG00000279706	0	NA	NA	NA	NA	NA
ENSG00000279707	0	NA	NA	NA	NA	NA
ENSG00000279708	0	NA	NA	NA	NA	NA
ENSG00000279709	0	NA	NA	NA	NA	NA
ENSG00000279710	0	NA	NA	NA	NA	NA
ENSG00000279711	0	NA	NA	NA	NA	NA
ENSG00000279712	0.871587069	0.025661955	0.083752387	0.306402664	0.75929808	NA
ENSG00000279713	0	NA	NA	NA	NA	NA
ENSG00000279714	0	NA	NA	NA	NA	NA
ENSG00000279715	0	NA	NA	NA	NA	NA
ENSG00000279716	0	NA	NA	NA	NA	NA
ENSG00000279717	0	NA	NA	NA	NA	NA
ENSG00000279718	0	NA	NA	NA	NA	NA
ENSG00000279719	0	NA	NA	NA	NA	NA
ENSG00000279720	0	NA	NA	NA	NA	NA
ENSG00000279721	0	NA	NA	NA	NA	NA
ENSG00000279722	0	NA	NA	NA	NA	NA
ENSG00000279723	0	NA	NA	NA	NA	NA
ENSG00000279724	0	NA	NA	NA	NA	NA
ENSG00000279725	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000279726	0	NA	NA	NA	NA	NA
ENSG00000279727	0	NA	NA	NA	NA	NA
ENSG00000279728	0	NA	NA	NA	NA	NA
ENSG00000279729	0	NA	NA	NA	NA	NA
ENSG00000279730	0.261939493	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000279732	0	NA	NA	NA	NA	NA
ENSG00000279733	0	NA	NA	NA	NA	NA
ENSG00000279734	0	NA	NA	NA	NA	NA
ENSG00000279735	0	NA	NA	NA	NA	NA
ENSG00000279736	0	NA	NA	NA	NA	NA
ENSG00000279737	0	NA	NA	NA	NA	NA
ENSG00000279739	0	NA	NA	NA	NA	NA
ENSG00000279740	0	NA	NA	NA	NA	NA
ENSG00000279741	0	NA	NA	NA	NA	NA
ENSG00000279742	0	NA	NA	NA	NA	NA
ENSG00000279743	0	NA	NA	NA	NA	NA
ENSG00000279744	0	NA	NA	NA	NA	NA
ENSG00000279745	0	NA	NA	NA	NA	NA
ENSG00000279746	0	NA	NA	NA	NA	NA
ENSG00000279747	0	NA	NA	NA	NA	NA
ENSG00000279748	0	NA	NA	NA	NA	NA
ENSG00000279749	0	NA	NA	NA	NA	NA
ENSG00000279750	0	NA	NA	NA	NA	NA
ENSG00000279751	0	NA	NA	NA	NA	NA
ENSG00000279752	0	NA	NA	NA	NA	NA
ENSG00000279753	0.203215858	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000279754	1.627386401	-0.028250036	0.116488073	-0.242514404	0.808381597	NA
ENSG00000279755	0	NA	NA	NA	NA	NA
ENSG00000279756	0	NA	NA	NA	NA	NA
ENSG00000279757	0	NA	NA	NA	NA	NA
ENSG00000279758	0	NA	NA	NA	NA	NA
ENSG00000279759	3.56886263	-0.240643874	0.155576193	-1.546791119	0.121913622	NA
ENSG00000279760	0	NA	NA	NA	NA	NA
ENSG00000279761	0	NA	NA	NA	NA	NA
ENSG00000279762	0	NA	NA	NA	NA	NA
ENSG00000279763	0	NA	NA	NA	NA	NA
ENSG00000279764	0	NA	NA	NA	NA	NA
ENSG00000279765	20.01589866	0.216569593	0.269330785	0.804102632	0.421337705	NA
ENSG00000279766	9.816765915	-0.198639373	0.239254086	-0.830244433	0.406400598	NA
ENSG00000279767	1.078891144	0.008719529	0.09077269	0.096058946	0.923473757	NA
ENSG00000279768	0	NA	NA	NA	NA	NA
ENSG00000279769	0	NA	NA	NA	NA	NA
ENSG00000279770	0	NA	NA	NA	NA	NA
ENSG00000279771	0	NA	NA	NA	NA	NA
ENSG00000279772	0	NA	NA	NA	NA	NA
ENSG00000279773	0	NA	NA	NA	NA	NA
ENSG00000279774	0	NA	NA	NA	NA	NA
ENSG00000279775	0	NA	NA	NA	NA	NA
ENSG00000279776	0	NA	NA	NA	NA	NA
ENSG00000279777	0	NA	NA	NA	NA	NA
ENSG00000279778	0	NA	NA	NA	NA	NA
ENSG00000279779	0	NA	NA	NA	NA	NA
ENSG00000279780	0	NA	NA	NA	NA	NA
ENSG00000279781	0.539445572	0.002917979	0.067573295	0.043182427	0.965556113	NA
ENSG00000279782	0	NA	NA	NA	NA	NA
ENSG00000279783	0	NA	NA	NA	NA	NA
ENSG00000279784	0	NA	NA	NA	NA	NA
ENSG00000279785	0	NA	NA	NA	NA	NA
ENSG00000279786	0.203215858	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000279787	0	NA	NA	NA	NA	NA
ENSG00000279788	0	NA	NA	NA	NA	NA
ENSG00000279789	13.25844184	-0.010043002	0.253670738	-0.039590701	0.968419441	NA
ENSG00000279790	0	NA	NA	NA	NA	NA
ENSG00000279791	0	NA	NA	NA	NA	NA
ENSG00000279792	0	NA	NA	NA	NA	NA
ENSG00000279793	0	NA	NA	NA	NA	NA
ENSG00000279794	1.073488267	0.010762517	0.091391627	0.117762619	0.906255749	NA
ENSG00000279795	0	NA	NA	NA	NA	NA
ENSG00000279796	0	NA	NA	NA	NA	NA
ENSG00000279797	0	NA	NA	NA	NA	NA
ENSG00000279798	0	NA	NA	NA	NA	NA
ENSG00000279799	5.94825732	-0.180290093	0.205421296	-0.877660188	0.380128156	NA
ENSG00000279800	1.526820377	0.107590942	0.108141407	0.994909765	0.319780153	NA
ENSG00000279801	0	NA	NA	NA	NA	NA
ENSG00000279802	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000279803	0	NA	NA	NA	NA	NA
ENSG00000279804	0	NA	NA	NA	NA	NA
ENSG00000279805	0.695761037	-0.042739059	0.069681394	-0.613349657	0.539645166	NA
ENSG00000279806	11.90404903	-0.321638857	0.250770578	-1.282602048	0.199631532	NA
ENSG00000279807	0	NA	NA	NA	NA	NA
ENSG00000279808	0	NA	NA	NA	NA	NA
ENSG00000279809	0	NA	NA	NA	NA	NA
ENSG00000279810	0	NA	NA	NA	NA	NA
ENSG00000279811	0.812863434	0.049888236	0.074974737	0.665400622	0.505794287	NA
ENSG00000279812	0	NA	NA	NA	NA	NA
ENSG00000279813	0	NA	NA	NA	NA	NA
ENSG00000279814	0	NA	NA	NA	NA	NA
ENSG00000279815	0	NA	NA	NA	NA	NA
ENSG00000279816	0	NA	NA	NA	NA	NA
ENSG00000279817	0	NA	NA	NA	NA	NA
ENSG00000279818	0	NA	NA	NA	NA	NA
ENSG00000279819	0	NA	NA	NA	NA	NA
ENSG00000279820	0	NA	NA	NA	NA	NA
ENSG00000279821	7.68914701	-0.351637054	0.220119308	-1.597483917	0.11015788	NA
ENSG00000279822	0	NA	NA	NA	NA	NA
ENSG00000279823	0	NA	NA	NA	NA	NA
ENSG00000279824	0	NA	NA	NA	NA	NA
ENSG00000279825	0	NA	NA	NA	NA	NA
ENSG00000279826	0	NA	NA	NA	NA	NA
ENSG00000279827	0.203215858	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000279828	0	NA	NA	NA	NA	NA
ENSG00000279829	0	NA	NA	NA	NA	NA
ENSG00000279831	0	NA	NA	NA	NA	NA
ENSG00000279832	0	NA	NA	NA	NA	NA
ENSG00000279833	0	NA	NA	NA	NA	NA
ENSG00000279834	0	NA	NA	NA	NA	NA
ENSG00000279835	0	NA	NA	NA	NA	NA
ENSG00000279836	0	NA	NA	NA	NA	NA
ENSG00000279837	0	NA	NA	NA	NA	NA
ENSG00000279838	1.325264052	-0.056303686	0.107161239	-0.525410926	0.59929756	NA
ENSG00000279839	0	NA	NA	NA	NA	NA
ENSG00000279840	0	NA	NA	NA	NA	NA
ENSG00000279841	0	NA	NA	NA	NA	NA
ENSG00000279842	0	NA	NA	NA	NA	NA
ENSG00000279843	0	NA	NA	NA	NA	NA
ENSG00000279844	0.406431717	0.035599077	0.066574226	0.534727612	0.592838225	NA
ENSG00000279845	0	NA	NA	NA	NA	NA
ENSG00000279846	0	NA	NA	NA	NA	NA
ENSG00000279847	0	NA	NA	NA	NA	NA
ENSG00000279848	0	NA	NA	NA	NA	NA
ENSG00000279849	0	NA	NA	NA	NA	NA
ENSG00000279850	0	NA	NA	NA	NA	NA
ENSG00000279851	0	NA	NA	NA	NA	NA
ENSG00000279852	0	NA	NA	NA	NA	NA
ENSG00000279853	0	NA	NA	NA	NA	NA
ENSG00000279854	0	NA	NA	NA	NA	NA
ENSG00000279855	0	NA	NA	NA	NA	NA
ENSG00000279856	0	NA	NA	NA	NA	NA
ENSG00000279857	0	NA	NA	NA	NA	NA
ENSG00000279858	0	NA	NA	NA	NA	NA
ENSG00000279859	0	NA	NA	NA	NA	NA
ENSG00000279860	0	NA	NA	NA	NA	NA
ENSG00000279861	0	NA	NA	NA	NA	NA
ENSG00000279862	0	NA	NA	NA	NA	NA
ENSG00000279863	0	NA	NA	NA	NA	NA
ENSG00000279864	0	NA	NA	NA	NA	NA
ENSG00000279865	2.526018424	0.104948837	0.135201308	0.776241286	0.437606533	NA
ENSG00000279866	2.508119691	0.152633619	0.142399547	1.071868713	0.283779005	NA
ENSG00000279867	0	NA	NA	NA	NA	NA
ENSG00000279868	0	NA	NA	NA	NA	NA
ENSG00000279869	0	NA	NA	NA	NA	NA
ENSG00000279870	0	NA	NA	NA	NA	NA
ENSG00000279871	0	NA	NA	NA	NA	NA
ENSG00000279872	0	NA	NA	NA	NA	NA
ENSG00000279873	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000279874	0	NA	NA	NA	NA	NA
ENSG00000279875	0	NA	NA	NA	NA	NA
ENSG00000279876	0	NA	NA	NA	NA	NA
ENSG00000279877	0	NA	NA	NA	NA	NA
ENSG00000279878	0	NA	NA	NA	NA	NA
ENSG00000279879	1.102192754	-0.019005167	0.092416193	-0.205647591	0.8370662	NA
ENSG00000279880	1.159601729	-0.068598631	0.08754796	-0.783554875	0.433301343	NA
ENSG00000279881	0.615050453	0.039531716	0.067078078	0.589338825	0.555634005	NA
ENSG00000279882	0	NA	NA	NA	NA	NA
ENSG00000279883	0	NA	NA	NA	NA	NA
ENSG00000279884	0	NA	NA	NA	NA	NA
ENSG00000279885	0	NA	NA	NA	NA	NA
ENSG00000279886	0	NA	NA	NA	NA	NA
ENSG00000279887	0	NA	NA	NA	NA	NA
ENSG00000279888	0	NA	NA	NA	NA	NA
ENSG00000279889	0	NA	NA	NA	NA	NA
ENSG00000279890	0	NA	NA	NA	NA	NA
ENSG00000279891	0	NA	NA	NA	NA	NA
ENSG00000279892	0	NA	NA	NA	NA	NA
ENSG00000279893	0	NA	NA	NA	NA	NA
ENSG00000279894	0	NA	NA	NA	NA	NA
ENSG00000279895	0	NA	NA	NA	NA	NA
ENSG00000279896	0	NA	NA	NA	NA	NA
ENSG00000279897	0	NA	NA	NA	NA	NA
ENSG00000279898	0	NA	NA	NA	NA	NA
ENSG00000279899	0	NA	NA	NA	NA	NA
ENSG00000279900	0	NA	NA	NA	NA	NA
ENSG00000279901	0.922575679	0.055112783	0.078672807	0.700531554	0.483595407	NA
ENSG00000279903	0	NA	NA	NA	NA	NA
ENSG00000279904	0	NA	NA	NA	NA	NA
ENSG00000279905	0	NA	NA	NA	NA	NA
ENSG00000279906	0	NA	NA	NA	NA	NA
ENSG00000279907	0	NA	NA	NA	NA	NA
ENSG00000279908	0.465155352	-0.00132883	0.066686821	-0.019926419	0.98410207	NA
ENSG00000279909	0	NA	NA	NA	NA	NA
ENSG00000279910	0	NA	NA	NA	NA	NA
ENSG00000279911	0	NA	NA	NA	NA	NA
ENSG00000279912	0	NA	NA	NA	NA	NA
ENSG00000279913	0	NA	NA	NA	NA	NA
ENSG00000279914	0	NA	NA	NA	NA	NA
ENSG00000279915	0	NA	NA	NA	NA	NA
ENSG00000279916	0	NA	NA	NA	NA	NA
ENSG00000279917	0	NA	NA	NA	NA	NA
ENSG00000279918	0	NA	NA	NA	NA	NA
ENSG00000279919	0	NA	NA	NA	NA	NA
ENSG00000279920	0	NA	NA	NA	NA	NA
ENSG00000279921	0	NA	NA	NA	NA	NA
ENSG00000279922	0	NA	NA	NA	NA	NA
ENSG00000279923	1.991005942	-0.106150098	0.128088021	-0.828727756	0.407258476	NA
ENSG00000279924	0	NA	NA	NA	NA	NA
ENSG00000279925	0.755799333	-0.055558356	0.07915472	-0.701895679	0.482744224	NA
ENSG00000279926	0	NA	NA	NA	NA	NA
ENSG00000279927	0	NA	NA	NA	NA	NA
ENSG00000279928	0	NA	NA	NA	NA	NA
ENSG00000279929	0	NA	NA	NA	NA	NA
ENSG00000279930	0	NA	NA	NA	NA	NA
ENSG00000279931	0	NA	NA	NA	NA	NA
ENSG00000279932	0	NA	NA	NA	NA	NA
ENSG00000279933	0	NA	NA	NA	NA	NA
ENSG00000279934	0	NA	NA	NA	NA	NA
ENSG00000279935	0	NA	NA	NA	NA	NA
ENSG00000279936	0	NA	NA	NA	NA	NA
ENSG00000279937	0	NA	NA	NA	NA	NA
ENSG00000279938	0	NA	NA	NA	NA	NA
ENSG00000279939	0	NA	NA	NA	NA	NA
ENSG00000279940	0	NA	NA	NA	NA	NA
ENSG00000279941	0	NA	NA	NA	NA	NA
ENSG00000279942	0	NA	NA	NA	NA	NA
ENSG00000279943	0	NA	NA	NA	NA	NA
ENSG00000279944	0	NA	NA	NA	NA	NA
ENSG00000279945	0	NA	NA	NA	NA	NA
ENSG00000279946	0	NA	NA	NA	NA	NA
ENSG00000279947	0	NA	NA	NA	NA	NA
ENSG00000279948	1.844854185	-0.000670947	0.121769979	-0.005509955	0.995603714	NA
ENSG00000279949	0	NA	NA	NA	NA	NA
ENSG00000279950	0	NA	NA	NA	NA	NA
ENSG00000279951	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000279952	0	NA	NA	NA	NA	NA
ENSG00000279953	2.207014829	0.018917525	0.131202614	0.144185579	0.885353928	NA
ENSG00000279954	0	NA	NA	NA	NA	NA
ENSG00000279955	0	NA	NA	NA	NA	NA
ENSG00000279956	0.493859839	-0.035572026	0.066803789	-0.532485166	0.594390013	NA
ENSG00000279957	0	NA	NA	NA	NA	NA
ENSG00000279958	0	NA	NA	NA	NA	NA
ENSG00000279959	0	NA	NA	NA	NA	NA
ENSG00000279960	0	NA	NA	NA	NA	NA
ENSG00000279961	0	NA	NA	NA	NA	NA
ENSG00000279962	3.736608763	0.060904067	0.159748425	0.381249872	0.703017846	NA
ENSG00000279963	0	NA	NA	NA	NA	NA
ENSG00000279964	0	NA	NA	NA	NA	NA
ENSG00000279965	0.801385066	-0.016531055	0.086657338	-0.190763472	0.848710908	NA
ENSG00000279966	0	NA	NA	NA	NA	NA
ENSG00000279967	0	NA	NA	NA	NA	NA
ENSG00000279968	7.258003623	0.181847321	0.202893245	0.896270944	0.370108074	NA
ENSG00000279970	1.382328154	0.068916738	0.110113897	0.625867762	0.531401681	NA
ENSG00000279971	0	NA	NA	NA	NA	NA
ENSG00000279972	0	NA	NA	NA	NA	NA
ENSG00000279973	0	NA	NA	NA	NA	NA
ENSG00000279975	0	NA	NA	NA	NA	NA
ENSG00000279976	0	NA	NA	NA	NA	NA
ENSG00000279977	1.596052594	-0.058571153	0.116400591	-0.503186041	0.614833478	NA
ENSG00000279978	23.31379794	0.057216314	0.283164042	0.202060661	0.839869301	NA
ENSG00000279979	0	NA	NA	NA	NA	NA
ENSG00000279980	0	NA	NA	NA	NA	NA
ENSG00000279981	0	NA	NA	NA	NA	NA
ENSG00000279982	1.868452968	0.107615566	0.125015423	0.860818317	0.389338115	NA
ENSG00000279983	0	NA	NA	NA	NA	NA
ENSG00000279985	0	NA	NA	NA	NA	NA
ENSG00000279986	0	NA	NA	NA	NA	NA
ENSG00000279987	0	NA	NA	NA	NA	NA
ENSG00000279988	0	NA	NA	NA	NA	NA
ENSG00000279989	0	NA	NA	NA	NA	NA
ENSG00000279990	0	NA	NA	NA	NA	NA
ENSG00000279991	0	NA	NA	NA	NA	NA
ENSG00000279992	0	NA	NA	NA	NA	NA
ENSG00000279993	0	NA	NA	NA	NA	NA
ENSG00000279994	0	NA	NA	NA	NA	NA
ENSG00000279995	0	NA	NA	NA	NA	NA
ENSG00000279996	0	NA	NA	NA	NA	NA
ENSG00000279997	0	NA	NA	NA	NA	NA
ENSG00000279998	0	NA	NA	NA	NA	NA
ENSG00000279999	0	NA	NA	NA	NA	NA
ENSG00000280000	0	NA	NA	NA	NA	NA
ENSG00000280001	0	NA	NA	NA	NA	NA
ENSG00000280002	0	NA	NA	NA	NA	NA
ENSG00000280003	0	NA	NA	NA	NA	NA
ENSG00000280004	0	NA	NA	NA	NA	NA
ENSG00000280005	0	NA	NA	NA	NA	NA
ENSG00000280006	0	NA	NA	NA	NA	NA
ENSG00000280007	0.66837121	0.011480877	0.074646367	0.153803565	0.877764623	NA
ENSG00000280008	0	NA	NA	NA	NA	NA
ENSG00000280009	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000280010	7.162638703	-0.322644434	0.201030968	-1.604948914	0.108505048	NA
ENSG00000280011	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000280012	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000280013	0	NA	NA	NA	NA	NA
ENSG00000280014	0	NA	NA	NA	NA	NA
ENSG00000280015	0	NA	NA	NA	NA	NA
ENSG00000280016	0	NA	NA	NA	NA	NA
ENSG00000280017	0	NA	NA	NA	NA	NA
ENSG00000280018	0	NA	NA	NA	NA	NA
ENSG00000280019	0	NA	NA	NA	NA	NA
ENSG00000280020	0	NA	NA	NA	NA	NA
ENSG00000280021	0	NA	NA	NA	NA	NA
ENSG00000280022	0	NA	NA	NA	NA	NA
ENSG00000280023	0	NA	NA	NA	NA	NA
ENSG00000280024	0	NA	NA	NA	NA	NA
ENSG00000280025	0	NA	NA	NA	NA	NA
ENSG00000280026	0	NA	NA	NA	NA	NA
ENSG00000280027	29.51726852	-0.294254299	0.285778633	-1.029658152	0.303170507	NA
ENSG00000280028	0	NA	NA	NA	NA	NA
ENSG00000280029	0.812863434	0.049888236	0.074974737	0.665400622	0.505794287	NA
ENSG00000280031	0	NA	NA	NA	NA	NA
ENSG00000280032	0.406431717	0.035599077	0.066574226	0.534727612	0.592838225	NA
ENSG00000280033	4.363338221	0.107512633	0.165667733	0.648965437	0.516360717	NA
ENSG00000280034	0	NA	NA	NA	NA	NA
ENSG00000280035	0	NA	NA	NA	NA	NA
ENSG00000280036	0	NA	NA	NA	NA	NA
ENSG00000280037	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000280038	0	NA	NA	NA	NA	NA
ENSG00000280039	0	NA	NA	NA	NA	NA
ENSG00000280040	0	NA	NA	NA	NA	NA
ENSG00000280041	0	NA	NA	NA	NA	NA
ENSG00000280042	0	NA	NA	NA	NA	NA
ENSG00000280043	0	NA	NA	NA	NA	NA
ENSG00000280044	0	NA	NA	NA	NA	NA
ENSG00000280045	0	NA	NA	NA	NA	NA
ENSG00000280046	4.563924759	0.084945837	0.183914449	0.461876907	0.644169595	NA
ENSG00000280047	3.540783056	0.117193715	0.142879857	0.820225587	0.412087518	NA
ENSG00000280048	0	NA	NA	NA	NA	NA
ENSG00000280049	0	NA	NA	NA	NA	NA
ENSG00000280050	0	NA	NA	NA	NA	NA
ENSG00000280051	0	NA	NA	NA	NA	NA
ENSG00000280052	0	NA	NA	NA	NA	NA
ENSG00000280053	0	NA	NA	NA	NA	NA
ENSG00000280054	0.261939493	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000280055	0	NA	NA	NA	NA	NA
ENSG00000280056	0	NA	NA	NA	NA	NA
ENSG00000280057	1.617222693	-0.064339262	0.106901609	-0.601854944	0.547270698	NA
ENSG00000280058	0	NA	NA	NA	NA	NA
ENSG00000280059	0	NA	NA	NA	NA	NA
ENSG00000280060	0	NA	NA	NA	NA	NA
ENSG00000280061	0	NA	NA	NA	NA	NA
ENSG00000280062	0	NA	NA	NA	NA	NA
ENSG00000280063	0	NA	NA	NA	NA	NA
ENSG00000280064	0	NA	NA	NA	NA	NA
ENSG00000280065	0	NA	NA	NA	NA	NA
ENSG00000280067	0	NA	NA	NA	NA	NA
ENSG00000280068	1.386416371	0.028057642	0.100420757	0.27940082	0.779937242	NA
ENSG00000280069	1.219640024	-0.088631535	0.09894255	-0.895787858	0.370366076	NA
ENSG00000280070	0	NA	NA	NA	NA	NA
ENSG00000280071	1.323604519	0.094536414	0.101782943	0.928804098	0.35299062	NA
ENSG00000280073	0	NA	NA	NA	NA	NA
ENSG00000280074	0	NA	NA	NA	NA	NA
ENSG00000280075	0	NA	NA	NA	NA	NA
ENSG00000280076	0	NA	NA	NA	NA	NA
ENSG00000280077	3.907673964	0.105272434	0.175200737	0.600867529	0.547928222	NA
ENSG00000280078	0	NA	NA	NA	NA	NA
ENSG00000280079	0	NA	NA	NA	NA	NA
ENSG00000280080	0	NA	NA	NA	NA	NA
ENSG00000280081	0	NA	NA	NA	NA	NA
ENSG00000280082	0	NA	NA	NA	NA	NA
ENSG00000280083	0	NA	NA	NA	NA	NA
ENSG00000280084	0	NA	NA	NA	NA	NA
ENSG00000280085	0	NA	NA	NA	NA	NA
ENSG00000280086	0	NA	NA	NA	NA	NA
ENSG00000280087	0	NA	NA	NA	NA	NA
ENSG00000280088	36.97406247	-0.255656404	0.289647062	-0.882648014	0.377426478	NA
ENSG00000280089	0	NA	NA	NA	NA	NA
ENSG00000280090	0	NA	NA	NA	NA	NA
ENSG00000280091	0	NA	NA	NA	NA	NA
ENSG00000280092	0	NA	NA	NA	NA	NA
ENSG00000280093	0	NA	NA	NA	NA	NA
ENSG00000280094	0	NA	NA	NA	NA	NA
ENSG00000280095	0	NA	NA	NA	NA	NA
ENSG00000280096	0	NA	NA	NA	NA	NA
ENSG00000280097	0	NA	NA	NA	NA	NA
ENSG00000280098	0	NA	NA	NA	NA	NA
ENSG00000280099	6.811764491	0.095759961	0.215070131	0.445249931	0.656139147	NA
ENSG00000280100	0	NA	NA	NA	NA	NA
ENSG00000280101	0	NA	NA	NA	NA	NA
ENSG00000280102	6.32729921	-0.081520593	0.207049588	-0.39372497	0.693784104	NA
ENSG00000280103	0	NA	NA	NA	NA	NA
ENSG00000280104	0	NA	NA	NA	NA	NA
ENSG00000280105	0	NA	NA	NA	NA	NA
ENSG00000280106	0.975896437	0.037680233	0.095085517	0.396277316	0.691900459	NA
ENSG00000280107	1.845151358	0.102863164	0.105862405	0.971668492	0.331215496	NA
ENSG00000280108	0	NA	NA	NA	NA	NA
ENSG00000280109	0	NA	NA	NA	NA	NA
ENSG00000280110	0	NA	NA	NA	NA	NA
ENSG00000280111	5.507814774	0.009617579	0.190933961	0.050371232	0.959826561	NA
ENSG00000280112	0	NA	NA	NA	NA	NA
ENSG00000280113	0	NA	NA	NA	NA	NA
